centre_x,centre_y,radius,rotation_(degrees),deformation,blur,white_noise,holes,additive_noise_regression,multiplicative_noise_regression,ID_image,shape,color,background_color,pixel_resolution_x,pixel_resolution_y,regression_radius,regression_radius_noise,regression_centering,regression_centering_noise,shape_noisy,color_noisy,correct_class,noisy_class
72.08636666085971,62.759423878845055,16.01329055280512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_16",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.01329055280512,16.01329055280512,25.50706745194313,25.50706745194313,0,"(255, 55, 42)",False,False
68.61410514970808,41.505871586864984,13.304487679806027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_17",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.304487679806027,13.304487679806027,20.460574968050544,20.460574968050544,0,"(255, 55, 42)",False,False
28.264075579389402,61.52452071606547,15.022244408022845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_18",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.022244408022845,15.022244408022846,24.602133813015453,24.602133813015453,0,"(255, 55, 42)",False,False
49.771090438377854,68.95251565197674,19.852151674270853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_19",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.852151674270853,19.852151674270853,18.953897992914946,18.953897992914946,0,"(255, 55, 42)",False,False
63.87005012688556,71.95162716900306,16.576160144753498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_20",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.576160144753498,16.576160144753498,25.966367206238754,25.966367206238758,0,"(255, 55, 42)",False,False
63.15580630899325,57.69972299580767,17.024558825965492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_21",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.024558825965492,17.024558825965492,15.24339115328069,15.24339115328069,0,"(255, 55, 42)",False,False
64.16177915646773,72.89139861949769,19.640092060699935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_22",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.640092060699935,19.640092060699935,26.917877324062996,26.917877324062996,0,"(255, 55, 42)",False,False
31.4281593610393,72.61205632532,15.050587893306679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_23",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.050587893306679,15.050587893306679,29.261209065559754,29.261209065559754,0,"(255, 55, 42)",False,False
40.30612080035625,41.57368838861131,14.008765984915367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_24",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.008765984915367,14.008765984915367,12.844221319702868,12.844221319702868,0,"(255, 55, 42)",False,False
65.85529827658979,30.605116466322045,11.578595347455025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_25",0,"(255, 55, 42)","(255, 0, 0)",128,128,11.578595347455025,11.578595347455025,25.050987819336854,25.05098781933685,0,"(255, 55, 42)",False,False
67.76956008693996,70.0008198366281,14.752527945540773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_26",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.752527945540773,14.752527945540773,26.75425311647899,26.75425311647899,0,"(255, 55, 42)",False,False
26.95907633602326,58.81599751814049,12.747514413239525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_27",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.747514413239525,12.747514413239525,24.669940728122203,24.6699407281222,0,"(255, 55, 42)",False,False
31.784950235766516,42.197067561026834,16.89685437278899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_28",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.89685437278899,16.89685437278899,19.81599839929046,19.81599839929046,0,"(255, 55, 42)",False,False
43.00451075741336,39.99313142732029,19.075965032961655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_29",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.075965032961655,19.075965032961655,12.209598206903872,12.209598206903872,0,"(255, 55, 42)",False,False
59.91689156528551,43.620727482047826,19.687035408699824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_30",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.687035408699824,19.687035408699824,11.791516279763632,11.791516279763632,0,"(255, 55, 42)",False,False
70.55847157407011,25.700618807538746,8.77793546284017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_31",0,"(255, 55, 42)","(255, 0, 0)",128,128,8.77793546284017,8.77793546284017,31.82939961416785,31.82939961416785,0,"(255, 55, 42)",False,False
74.67103439942667,44.607414130441015,16.003585499096758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_32",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.003585499096758,16.003585499096758,25.253513036768993,25.25351303676899,0,"(255, 55, 42)",False,False
33.27142557174527,63.071230113397746,19.43925902774985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_33",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.43925902774985,19.43925902774985,21.229749388041636,21.229749388041636,0,"(255, 55, 42)",False,False
70.49698982702131,61.764228542011224,9.964064518891751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_34",0,"(255, 55, 42)","(255, 0, 0)",128,128,9.964064518891751,9.964064518891751,23.633105279621773,23.633105279621773,0,"(255, 55, 42)",False,False
42.18350324267676,67.00871317438539,15.946043490355512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_35",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.946043490355512,15.946043490355512,18.718812606726846,18.718812606726846,0,"(255, 55, 42)",False,False
64.45309279112138,42.41070313155568,17.26935024197922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_36",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.26935024197922,17.26935024197922,16.324500549362714,16.324500549362714,0,"(255, 55, 42)",False,False
71.45401587441458,52.028944824805,13.975438093312619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_37",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.975438093312619,13.975438093312619,21.54974278829647,21.54974278829647,0,"(255, 55, 42)",False,False
51.842103735194044,36.57348781289732,13.623373122120663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_38",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.623373122120663,13.623373122120663,13.552290421977853,13.552290421977853,0,"(255, 55, 42)",False,False
40.2575116584005,53.42465907119707,14.37522023510888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_39",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.37522023510888,14.375220235108879,10.326876044580688,10.326876044580688,0,"(255, 55, 42)",False,False
51.064722803256615,33.09780828758697,18.21279695021924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_40",0,"(255, 55, 42)","(255, 0, 0)",128,128,18.21279695021924,18.21279695021924,16.93569364776472,16.93569364776472,0,"(255, 55, 42)",False,False
38.24751952094695,72.29003030831366,12.839377970867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_41",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.839377970867714,12.839377970867712,25.198536635210875,25.198536635210875,0,"(255, 55, 42)",False,False
37.15096736870993,54.76167466721263,14.965095428450207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_42",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.965095428450207,14.965095428450207,13.702962643032038,13.702962643032038,0,"(255, 55, 42)",False,False
36.400469092804876,35.31170173880961,14.958672764185266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_43",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.958672764185266,14.958672764185266,20.01732616273822,20.01732616273822,0,"(255, 55, 42)",False,False
66.76836884288127,54.84049924210082,12.459811542196835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_44",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.459811542196835,12.459811542196835,17.45304061084171,17.45304061084171,0,"(255, 55, 42)",False,False
37.595768020616134,61.34332433438414,15.53368972556855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_45",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.53368972556855,15.53368972556855,16.808806559461647,16.808806559461647,0,"(255, 55, 42)",False,False
64.00974926557114,71.50428406024747,16.697000402431236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_46",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.697000402431236,16.697000402431236,25.665293830930217,25.665293830930217,0,"(255, 55, 42)",False,False
48.13359008223556,59.56896737935509,13.373160030782076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_47",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.373160030782076,13.373160030782076,9.74928831701531,9.74928831701531,0,"(255, 55, 42)",False,False
63.13999570473234,50.40432278814061,15.629236412144758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_48",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.629236412144758,15.629236412144758,13.146214817862754,13.146214817862754,0,"(255, 55, 42)",False,False
74.04975003648207,38.937469835499684,11.600821764639726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_49",0,"(255, 55, 42)","(255, 0, 0)",128,128,11.600821764639726,11.600821764639726,26.472061696395098,26.472061696395098,0,"(255, 55, 42)",False,False
53.14662852458805,25.87468006778443,16.298809492001546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_50",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.298809492001546,16.298809492001546,24.32965953118763,24.32965953118763,0,"(255, 55, 42)",False,False
25.94828138059624,53.380030888587086,20.571460819335478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_51",0,"(255, 55, 42)","(255, 0, 0)",128,128,20.571460819335478,20.57146081933548,24.288058328215048,24.288058328215048,0,"(255, 55, 42)",False,False
41.56276123738846,43.005164290887905,16.665149093624215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_52",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.665149093624215,16.665149093624215,10.95968633377728,10.95968633377728,0,"(255, 55, 42)",False,False
69.58980141451173,70.91190320915497,15.770825687399672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_53",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.770825687399672,15.770825687399672,28.654284414186154,28.654284414186154,0,"(255, 55, 42)",False,False
41.243707801466456,35.71153828458598,20.590665884683546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_54",0,"(255, 55, 42)","(255, 0, 0)",128,128,20.590665884683546,20.590665884683546,16.758066453471045,16.758066453471045,0,"(255, 55, 42)",False,False
51.82750380815426,69.68215601713783,16.08530033948625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_55",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.08530033948625,16.08530033948625,19.76681652800403,19.76681652800403,0,"(255, 55, 42)",False,False
54.697139641304894,59.89256841765974,16.070997501258528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_56",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.070997501258528,16.070997501258528,10.95107440884212,10.95107440884212,0,"(255, 55, 42)",False,False
69.12911499309647,46.127034647150765,15.077774114245091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_57",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.077774114245091,15.077774114245091,19.517246246422125,19.517246246422125,0,"(255, 55, 42)",False,False
46.77617642986422,74.93724280544947,14.318058397548302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_58",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.318058397548302,14.318058397548302,25.144763215216493,25.144763215216493,0,"(255, 55, 42)",False,False
52.10090845135825,53.96635982792615,19.452064245288433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_59",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.452064245288433,19.452064245288433,4.48841025370619,4.48841025370619,0,"(255, 55, 42)",False,False
70.71053681864154,31.73245498134495,17.829426601385435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_60",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.829426601385435,17.829426601385435,27.61574797692244,27.61574797692244,0,"(255, 55, 42)",False,False
52.67616282619826,29.20597907028213,14.893478021192843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_61",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.893478021192843,14.893478021192843,20.96552298174005,20.96552298174005,0,"(255, 55, 42)",False,False
57.1426416033997,33.99305496934044,14.252063431385757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_62",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.252063431385757,14.252063431385757,17.52825200324245,17.52825200324245,0,"(255, 55, 42)",False,False
55.68335618344821,62.271518462891486,16.866995303968803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_63",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.866995303968803,16.866995303968803,13.523708917786779,13.52370891778678,0,"(255, 55, 42)",False,False
40.582480984494616,26.683567687360423,19.022411787555473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_64",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.022411787555473,19.022411787555473,25.14648445006396,25.14648445006396,0,"(255, 55, 42)",False,False
41.998575413378525,25.631305431650254,20.027229418434594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_65",0,"(255, 55, 42)","(255, 0, 0)",128,128,20.027229418434594,20.027229418434594,25.64870504296287,25.64870504296287,0,"(255, 55, 42)",False,False
41.34860126200719,59.71741079418115,10.000273116162289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_66",0,"(255, 55, 42)","(255, 0, 0)",128,128,10.000273116162289,10.000273116162289,13.010563887342155,13.010563887342155,0,"(255, 55, 42)",False,False
60.59390019270793,60.85192905488266,13.437521993576574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_67",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.437521993576574,13.437521993576574,15.165588861144283,15.165588861144283,0,"(255, 55, 42)",False,False
27.81160179387475,72.83295581476952,17.009074270017734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_68",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.009074270017734,17.009074270017734,31.838167129921274,31.838167129921274,0,"(255, 55, 42)",False,False
55.63840303372061,64.79763212111177,12.743739133576899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_69",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.743739133576899,12.743739133576899,15.835450898614434,15.835450898614432,0,"(255, 55, 42)",False,False
50.41450275482254,29.679373898983275,15.287025207260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_70",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.287025207260891,15.28702520726089,20.324853201710404,20.324853201710404,0,"(255, 55, 42)",False,False
38.484669765430624,64.07173420174489,13.70724069562312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_71",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.70724069562312,13.70724069562312,18.182863741879178,18.182863741879178,0,"(255, 55, 42)",False,False
49.29399703525239,55.89402744903789,13.013611731140402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_72",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.013611731140402,13.013611731140402,5.936160354660624,5.936160354660624,0,"(255, 55, 42)",False,False
51.201560463222876,46.48460284760559,14.606530068776623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_73",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.606530068776623,14.606530068776625,3.715072635338786,3.7150726353387866,0,"(255, 55, 42)",False,False
40.19500437154835,53.49650811085948,16.89853490525754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_74",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.89853490525754,16.89853490525754,10.409779452191199,10.409779452191199,0,"(255, 55, 42)",False,False
35.860829358961766,67.10078520226253,13.197290006885996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_75",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.197290006885996,13.197290006885996,22.189028841982214,22.189028841982214,0,"(255, 55, 42)",False,False
66.7939320429047,50.477998623556296,14.884733357151928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_76",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.884733357151928,14.884733357151928,16.8007332026261,16.8007332026261,0,"(255, 55, 42)",False,False
31.4751977737559,64.20713491261108,13.82038039845831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_77",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.82038039845831,13.82038039845831,23.34547022329152,23.34547022329152,0,"(255, 55, 42)",False,False
39.97272048671353,54.61265012573412,15.995215242437817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_78",0,"(255, 55, 42)","(255, 0, 0)",128,128,15.995215242437817,15.995215242437816,11.037340060902789,11.037340060902789,0,"(255, 55, 42)",False,False
58.2767571291125,27.130629586846112,14.018797081939143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_79",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.018797081939143,14.018797081939143,24.321036402019406,24.321036402019402,0,"(255, 55, 42)",False,False
34.684040423419674,61.50015023143215,16.584774782523265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_80",0,"(255, 55, 42)","(255, 0, 0)",128,128,16.584774782523265,16.584774782523265,19.152860702697954,19.152860702697954,0,"(255, 55, 42)",False,False
71.55381248978543,47.99305633841527,13.936895764742504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_81",0,"(255, 55, 42)","(255, 0, 0)",128,128,13.936895764742504,13.936895764742504,21.64704727452697,21.64704727452697,0,"(255, 55, 42)",False,False
68.57522296036767,59.940707321008006,17.06300956126412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_82",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.06300956126412,17.06300956126412,21.06790378916024,21.06790378916024,0,"(255, 55, 42)",False,False
65.51179295655892,28.77980678117086,10.75867888173255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_83",0,"(255, 55, 42)","(255, 0, 0)",128,128,10.75867888173255,10.758678881732548,26.285211069565204,26.285211069565204,0,"(255, 55, 42)",False,False
37.14120970589575,70.10010477338034,17.01800089307393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_84",0,"(255, 55, 42)","(255, 0, 0)",128,128,17.01800089307393,17.01800089307393,23.861322254406122,23.861322254406122,0,"(255, 55, 42)",False,False
46.70166306464466,67.84454775170923,19.42811055286674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_85",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.42811055286674,19.42811055286674,18.146815450710907,18.146815450710907,0,"(255, 55, 42)",False,False
59.163221647358945,50.499883011254944,8.34419710975006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_86",0,"(255, 55, 42)","(255, 0, 0)",128,128,8.34419710975006,8.34419710975006,9.176846625261255,9.176846625261255,0,"(255, 55, 42)",False,False
55.594924242892844,47.84012293925459,19.571097085911923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_87",0,"(255, 55, 42)","(255, 0, 0)",128,128,19.571097085911923,19.571097085911923,5.9973532663371,5.997353266337099,0,"(255, 55, 42)",False,False
46.73410956590147,36.98144467487593,7.06621798623441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_88",0,"(255, 55, 42)","(255, 0, 0)",128,128,7.06621798623441,7.06621798623441,13.421953027814265,13.421953027814265,0,"(255, 55, 42)",False,False
42.77848692925511,72.94721580354927,14.755883289394681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_89",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.755883289394681,14.755883289394681,24.056703102578307,24.056703102578307,0,"(255, 55, 42)",False,False
48.805766223394514,46.27704194531829,12.485918289027223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_90",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.485918289027223,12.485918289027222,3.909809584890911,3.909809584890911,0,"(255, 55, 42)",False,False
55.41673621633912,66.95367173273581,14.628585597231131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_91",0,"(255, 55, 42)","(255, 0, 0)",128,128,14.628585597231131,14.628585597231131,17.79797787555556,17.79797787555556,0,"(255, 55, 42)",False,False
55.95505351908338,26.512976452462812,12.220338768745778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_0_(255, 55, 42)_92",0,"(255, 55, 42)","(255, 0, 0)",128,128,12.220338768745778,12.220338768745778,24.230207129484338,24.230207129484338,0,"(255, 55, 42)",False,False
